variant,cluster_id,prompt_id,primary_mood,persona_id,warm,rotation,rank,tmdb_id,title,mood_coverage,evidence_source,runtime_satisfied,era_satisfied,duration_ms
"control","p004:warm_comfort","p004","mind-bending","warm_comfort",true,6,1,12444,"Harry Potter and the Deathly Hallows: Part 1",1.0000,KEYWORD_BACKED,false,true,97.687
"control","p005:cold_general","p005","adventurous","cold_general",false,0,1,1724,"The Incredible Hulk",0.5000,GENRE_ONLY,true,true,59.268
"control","p005:cold_general","p005","adventurous","cold_general",false,0,2,10681,"WALL·E",0.5000,GENRE_ONLY,false,true,59.268
"control","p005:cold_general","p005","adventurous","cold_general",false,0,3,673,"Harry Potter and the Prisoner of Azkaban",0.5000,GENRE_ONLY,false,true,59.268
"control","p005:cold_general","p005","adventurous","cold_general",false,1,1,557,"Spider-Man",0.5000,GENRE_ONLY,true,true,51.278
"control","p005:cold_general","p005","adventurous","cold_general",false,1,2,4935,"Howl's Moving Castle",0.5000,GENRE_ONLY,true,true,51.278
"control","p005:cold_general","p005","adventurous","cold_general",false,2,1,14836,"Coraline",1.0000,KEYWORD_BACKED,false,true,54.970
"control","p005:cold_general","p005","adventurous","cold_general",false,2,2,557,"Spider-Man",0.5000,GENRE_ONLY,true,true,54.970
"control","p005:cold_general","p005","adventurous","cold_general",false,2,3,1124,"The Prestige",0.5000,GENRE_ONLY,true,true,54.970
"control","p005:cold_general","p005","adventurous","cold_general",false,2,4,129,"Spirited Away",0.5000,GENRE_ONLY,true,true,54.970
"control","p005:cold_general","p005","adventurous","cold_general",false,3,1,14836,"Coraline",1.0000,KEYWORD_BACKED,false,true,63.364
"control","p005:cold_general","p005","adventurous","cold_general",false,3,2,1724,"The Incredible Hulk",0.5000,GENRE_ONLY,true,true,63.364
"control","p005:cold_general","p005","adventurous","cold_general",false,3,3,673,"Harry Potter and the Prisoner of Azkaban",0.5000,GENRE_ONLY,false,true,63.364
"control","p005:cold_general","p005","adventurous","cold_general",false,5,1,129,"Spirited Away",0.5000,GENRE_ONLY,true,true,51.245
"control","p005:cold_general","p005","adventurous","cold_general",false,5,2,557,"Spider-Man",0.5000,GENRE_ONLY,true,true,51.245
"control","p005:cold_general","p005","adventurous","cold_general",false,5,3,1726,"Iron Man",0.5000,GENRE_ONLY,true,true,51.245
"control","p005:cold_general","p005","adventurous","cold_general",false,6,1,557,"Spider-Man",0.5000,GENRE_ONLY,true,true,57.352
"control","p005:cold_general","p005","adventurous","cold_general",false,6,2,673,"Harry Potter and the Prisoner of Azkaban",0.5000,GENRE_ONLY,false,true,57.352
"control","p005:cold_general","p005","adventurous","cold_general",false,6,3,1724,"The Incredible Hulk",0.5000,GENRE_ONLY,true,true,57.352
"control","p005:cold_general","p005","adventurous","cold_general",false,7,1,129,"Spirited Away",0.5000,GENRE_ONLY,true,true,51.575
"control","p005:cold_general","p005","adventurous","cold_general",false,7,2,40096,"A Dog's Will",0.5000,GENRE_ONLY,false,true,51.575
"control","p005:cold_general","p005","adventurous","cold_general",false,7,3,559,"Spider-Man 3",0.5000,GENRE_ONLY,false,true,51.575
"control","p005:cold_general","p005","adventurous","cold_general",false,8,1,129,"Spirited Away",0.5000,GENRE_ONLY,true,true,67.916
"control","p005:cold_general","p005","adventurous","cold_general",false,8,2,559,"Spider-Man 3",0.5000,GENRE_ONLY,false,true,67.916
"control","p005:cold_general","p005","adventurous","cold_general",false,9,1,129,"Spirited Away",0.5000,GENRE_ONLY,true,true,56.397
"control","p005:cold_general","p005","adventurous","cold_general",false,9,2,557,"Spider-Man",0.5000,GENRE_ONLY,true,true,56.397
"control","p005:cold_general","p005","adventurous","cold_general",false,9,3,4935,"Howl's Moving Castle",0.5000,GENRE_ONLY,true,true,56.397
"control","p005:warm_thriller","p005","adventurous","warm_thriller",true,0,1,14836,"Coraline",1.0000,KEYWORD_BACKED,false,true,76.301
"control","p005:warm_thriller","p005","adventurous","warm_thriller",true,0,2,1124,"The Prestige",0.5000,GENRE_ONLY,true,true,76.301
"control","p005:warm_thriller","p005","adventurous","warm_thriller",true,0,3,1726,"Iron Man",0.5000,GENRE_ONLY,true,true,76.301
"control","p005:warm_thriller","p005","adventurous","warm_thriller",true,0,4,10681,"WALL·E",0.5000,GENRE_ONLY,false,true,76.301
"control","p005:warm_thriller","p005","adventurous","warm_thriller",true,1,1,14836,"Coraline",1.0000,KEYWORD_BACKED,false,true,72.542
"control","p005:warm_thriller","p005","adventurous","warm_thriller",true,1,2,24,"Kill Bill: Vol. 1",0.5000,GENRE_ONLY,true,true,72.542
"control","p005:warm_thriller","p005","adventurous","warm_thriller",true,1,3,673,"Harry Potter and the Prisoner of Azkaban",0.5000,GENRE_ONLY,false,true,72.542
"control","p005:warm_thriller","p005","adventurous","warm_thriller",true,1,4,129,"Spirited Away",0.5000,GENRE_ONLY,true,true,72.542
"control","p005:warm_thriller","p005","adventurous","warm_thriller",true,2,1,557,"Spider-Man",0.5000,GENRE_ONLY,true,true,78.752
"control","p005:warm_thriller","p005","adventurous","warm_thriller",true,2,2,675,"Harry Potter and the Order of the Phoenix",0.5000,GENRE_ONLY,false,true,78.752
"control","p005:warm_thriller","p005","adventurous","warm_thriller",true,3,1,1726,"Iron Man",0.5000,GENRE_ONLY,true,true,68.980
"control","p005:warm_thriller","p005","adventurous","warm_thriller",true,3,2,40096,"A Dog's Will",0.5000,GENRE_ONLY,false,true,68.980
"control","p005:warm_thriller","p005","adventurous","warm_thriller",true,4,1,129,"Spirited Away",0.5000,GENRE_ONLY,true,true,73.321
"control","p005:warm_thriller","p005","adventurous","warm_thriller",true,4,2,4935,"Howl's Moving Castle",0.5000,GENRE_ONLY,true,true,73.321
"control","p005:warm_thriller","p005","adventurous","warm_thriller",true,4,3,559,"Spider-Man 3",0.5000,GENRE_ONLY,false,true,73.321
"control","p005:warm_thriller","p005","adventurous","warm_thriller",true,4,4,673,"Harry Potter and the Prisoner of Azkaban",0.5000,GENRE_ONLY,false,true,73.321
"control","p005:warm_thriller","p005","adventurous","warm_thriller",true,4,5,675,"Harry Potter and the Order of the Phoenix",0.5000,GENRE_ONLY,false,true,73.321
"control","p005:warm_thriller","p005","adventurous","warm_thriller",true,5,1,14836,"Coraline",1.0000,KEYWORD_BACKED,false,true,75.067
"control","p005:warm_thriller","p005","adventurous","warm_thriller",true,5,2,1124,"The Prestige",0.5000,GENRE_ONLY,true,true,75.067
"control","p005:warm_thriller","p005","adventurous","warm_thriller",true,5,3,272,"Batman Begins",0.5000,GENRE_ONLY,false,true,75.067
"control","p005:warm_thriller","p005","adventurous","warm_thriller",true,5,4,673,"Harry Potter and the Prisoner of Azkaban",0.5000,GENRE_ONLY,false,true,75.067
"control","p005:warm_thriller","p005","adventurous","warm_thriller",true,6,1,14836,"Coraline",1.0000,KEYWORD_BACKED,false,true,79.098
"control","p005:warm_thriller","p005","adventurous","warm_thriller",true,6,2,24,"Kill Bill: Vol. 1",0.5000,GENRE_ONLY,true,true,79.098
"control","p005:warm_thriller","p005","adventurous","warm_thriller",true,6,3,557,"Spider-Man",0.5000,GENRE_ONLY,true,true,79.098
"control","p005:warm_thriller","p005","adventurous","warm_thriller",true,6,4,673,"Harry Potter and the Prisoner of Azkaban",0.5000,GENRE_ONLY,false,true,79.098
"control","p005:warm_thriller","p005","adventurous","warm_thriller",true,7,1,129,"Spirited Away",0.5000,GENRE_ONLY,true,true,69.413
"control","p005:warm_thriller","p005","adventurous","warm_thriller",true,7,2,1726,"Iron Man",0.5000,GENRE_ONLY,true,true,69.413
"control","p005:warm_thriller","p005","adventurous","warm_thriller",true,8,1,14836,"Coraline",1.0000,KEYWORD_BACKED,false,true,68.441
"control","p005:warm_thriller","p005","adventurous","warm_thriller",true,8,2,24,"Kill Bill: Vol. 1",0.5000,GENRE_ONLY,true,true,68.441
"control","p005:warm_thriller","p005","adventurous","warm_thriller",true,8,3,1726,"Iron Man",0.5000,GENRE_ONLY,true,true,68.441
"control","p005:warm_thriller","p005","adventurous","warm_thriller",true,8,4,673,"Harry Potter and the Prisoner of Azkaban",0.5000,GENRE_ONLY,false,true,68.441
"control","p005:warm_thriller","p005","adventurous","warm_thriller",true,8,5,129,"Spirited Away",0.5000,GENRE_ONLY,true,true,68.441
"control","p005:warm_thriller","p005","adventurous","warm_thriller",true,9,1,1124,"The Prestige",0.5000,GENRE_ONLY,true,true,69.190
"control","p005:warm_thriller","p005","adventurous","warm_thriller",true,9,2,675,"Harry Potter and the Order of the Phoenix",0.5000,GENRE_ONLY,false,true,69.190
"control","p005:warm_comfort","p005","adventurous","warm_comfort",true,0,1,12,"Finding Nemo",0.5000,GENRE_ONLY,false,true,86.851
"control","p005:warm_comfort","p005","adventurous","warm_comfort",true,0,2,557,"Spider-Man",0.5000,GENRE_ONLY,true,true,86.851
"control","p005:warm_comfort","p005","adventurous","warm_comfort",true,0,3,1726,"Iron Man",0.5000,GENRE_ONLY,true,true,86.851
"control","p005:warm_comfort","p005","adventurous","warm_comfort",true,0,4,559,"Spider-Man 3",0.5000,GENRE_ONLY,false,true,86.851
"control","p005:warm_comfort","p005","adventurous","warm_comfort",true,1,1,129,"Spirited Away",0.5000,GENRE_ONLY,true,true,95.597
"control","p005:warm_comfort","p005","adventurous","warm_comfort",true,1,2,2062,"Ratatouille",0.5000,GENRE_ONLY,true,true,95.597
"control","p005:warm_comfort","p005","adventurous","warm_comfort",true,1,3,4935,"Howl's Moving Castle",0.5000,GENRE_ONLY,true,true,95.597
"control","p005:warm_comfort","p005","adventurous","warm_comfort",true,1,4,557,"Spider-Man",0.5000,GENRE_ONLY,true,true,95.597
"control","p005:warm_comfort","p005","adventurous","warm_comfort",true,1,5,585,"Monsters, Inc.",0.5000,GENRE_ONLY,false,true,95.597
"control","p005:warm_comfort","p005","adventurous","warm_comfort",true,2,1,14836,"Coraline",1.0000,KEYWORD_BACKED,false,true,77.490
"control","p005:warm_comfort","p005","adventurous","warm_comfort",true,2,2,673,"Harry Potter and the Prisoner of Azkaban",0.5000,GENRE_ONLY,false,true,77.490
"control","p005:warm_comfort","p005","adventurous","warm_comfort",true,3,1,129,"Spirited Away",0.5000,GENRE_ONLY,true,true,75.192
"control","p005:warm_comfort","p005","adventurous","warm_comfort",true,3,2,920,"Cars",0.5000,OVERVIEW_ONLY,true,true,75.192
"control","p005:warm_comfort","p005","adventurous","warm_comfort",true,3,3,1124,"The Prestige",0.5000,GENRE_ONLY,true,true,75.192
"control","p005:warm_comfort","p005","adventurous","warm_comfort",true,3,4,24,"Kill Bill: Vol. 1",0.5000,GENRE_ONLY,true,true,75.192
"control","p005:warm_comfort","p005","adventurous","warm_comfort",true,3,5,1726,"Iron Man",0.5000,GENRE_ONLY,true,true,75.192
"control","p005:warm_comfort","p005","adventurous","warm_comfort",true,4,1,129,"Spirited Away",0.5000,GENRE_ONLY,true,true,75.828
"control","p005:warm_comfort","p005","adventurous","warm_comfort",true,4,2,920,"Cars",0.5000,OVERVIEW_ONLY,true,true,75.828
"control","p005:warm_comfort","p005","adventurous","warm_comfort",true,4,3,557,"Spider-Man",0.5000,GENRE_ONLY,true,true,75.828
"control","p005:warm_comfort","p005","adventurous","warm_comfort",true,4,4,411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",0.5000,GENRE_ONLY,false,true,75.828
"control","p005:warm_comfort","p005","adventurous","warm_comfort",true,4,5,559,"Spider-Man 3",0.5000,GENRE_ONLY,false,true,75.828
"control","p005:warm_comfort","p005","adventurous","warm_comfort",true,5,1,129,"Spirited Away",0.5000,GENRE_ONLY,true,true,80.965
"control","p005:warm_comfort","p005","adventurous","warm_comfort",true,5,2,557,"Spider-Man",0.5000,GENRE_ONLY,true,true,80.965
"control","p005:warm_comfort","p005","adventurous","warm_comfort",true,5,3,12,"Finding Nemo",0.5000,GENRE_ONLY,false,true,80.965
"control","p005:warm_comfort","p005","adventurous","warm_comfort",true,6,1,1124,"The Prestige",0.5000,GENRE_ONLY,true,true,81.062
"control","p005:warm_comfort","p005","adventurous","warm_comfort",true,6,2,24,"Kill Bill: Vol. 1",0.5000,GENRE_ONLY,true,true,81.062
"control","p005:warm_comfort","p005","adventurous","warm_comfort",true,6,3,40096,"A Dog's Will",0.5000,GENRE_ONLY,false,true,81.062
"control","p005:warm_comfort","p005","adventurous","warm_comfort",true,6,4,559,"Spider-Man 3",0.5000,GENRE_ONLY,false,true,81.062
"control","p005:warm_comfort","p005","adventurous","warm_comfort",true,7,1,129,"Spirited Away",0.5000,GENRE_ONLY,true,true,80.489
"control","p005:warm_comfort","p005","adventurous","warm_comfort",true,7,2,14160,"Up",0.5000,GENRE_ONLY,false,true,80.489
"control","p005:warm_comfort","p005","adventurous","warm_comfort",true,7,3,1726,"Iron Man",0.5000,GENRE_ONLY,true,true,80.489
"control","p005:warm_comfort","p005","adventurous","warm_comfort",true,7,4,9502,"Kung Fu Panda",0.5000,GENRE_ONLY,false,true,80.489
"control","p005:warm_comfort","p005","adventurous","warm_comfort",true,8,1,129,"Spirited Away",0.5000,GENRE_ONLY,true,true,104.436
"control","p005:warm_comfort","p005","adventurous","warm_comfort",true,8,2,2062,"Ratatouille",0.5000,GENRE_ONLY,true,true,104.436
"control","p005:warm_comfort","p005","adventurous","warm_comfort",true,8,3,9806,"The Incredibles",0.5000,GENRE_ONLY,true,true,104.436
"control","p005:warm_comfort","p005","adventurous","warm_comfort",true,8,4,1724,"The Incredible Hulk",0.5000,GENRE_ONLY,true,true,104.436
"control","p005:warm_comfort","p005","adventurous","warm_comfort",true,8,5,559,"Spider-Man 3",0.5000,GENRE_ONLY,false,true,104.436
"control","p005:warm_comfort","p005","adventurous","warm_comfort",true,9,1,14836,"Coraline",1.0000,KEYWORD_BACKED,false,true,88.239
"control","p005:warm_comfort","p005","adventurous","warm_comfort",true,9,2,129,"Spirited Away",0.5000,GENRE_ONLY,true,true,88.239
"control","p005:warm_comfort","p005","adventurous","warm_comfort",true,9,3,4935,"Howl's Moving Castle",0.5000,GENRE_ONLY,true,true,88.239
"control","p005:warm_comfort","p005","adventurous","warm_comfort",true,9,4,920,"Cars",0.5000,OVERVIEW_ONLY,true,true,88.239
"control","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,0,1,558,"Spider-Man 2",0.5000,GENRE_ONLY,true,true,73.806
"control","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,0,2,4935,"Howl's Moving Castle",0.5000,GENRE_ONLY,true,true,73.806
"control","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,0,3,40096,"A Dog's Will",0.5000,GENRE_ONLY,false,true,73.806
"control","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,0,4,14160,"Up",0.5000,GENRE_ONLY,false,true,73.806
"control","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,0,5,675,"Harry Potter and the Order of the Phoenix",0.5000,GENRE_ONLY,false,true,73.806
"control","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,1,1,1124,"The Prestige",0.5000,GENRE_ONLY,true,true,68.956
"control","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,1,2,557,"Spider-Man",0.5000,GENRE_ONLY,true,true,68.956
"control","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,1,3,1726,"Iron Man",0.5000,GENRE_ONLY,true,true,68.956
"control","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,1,4,129,"Spirited Away",0.5000,GENRE_ONLY,true,true,68.956
"control","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,1,5,10681,"WALL·E",0.5000,GENRE_ONLY,false,true,68.956
"control","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,2,1,14836,"Coraline",1.0000,KEYWORD_BACKED,false,true,86.672
"control","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,2,2,557,"Spider-Man",0.5000,GENRE_ONLY,true,true,86.672
"control","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,2,3,1726,"Iron Man",0.5000,GENRE_ONLY,true,true,86.672
"control","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,2,4,4935,"Howl's Moving Castle",0.5000,GENRE_ONLY,true,true,86.672
"control","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,2,5,1724,"The Incredible Hulk",0.5000,GENRE_ONLY,true,true,86.672
"control","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,3,1,1124,"The Prestige",0.5000,GENRE_ONLY,true,true,89.098
"control","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,3,2,557,"Spider-Man",0.5000,GENRE_ONLY,true,true,89.098
"control","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,3,3,558,"Spider-Man 2",0.5000,GENRE_ONLY,true,true,89.098
"control","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,3,4,129,"Spirited Away",0.5000,GENRE_ONLY,true,true,89.098
"control","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,3,5,673,"Harry Potter and the Prisoner of Azkaban",0.5000,GENRE_ONLY,false,true,89.098
"control","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,4,1,1124,"The Prestige",0.5000,GENRE_ONLY,true,true,72.299
"control","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,4,2,673,"Harry Potter and the Prisoner of Azkaban",0.5000,GENRE_ONLY,false,true,72.299
"control","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,5,1,14836,"Coraline",1.0000,KEYWORD_BACKED,false,true,71.382
"control","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,5,2,1124,"The Prestige",0.5000,GENRE_ONLY,true,true,71.382
"control","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,5,3,558,"Spider-Man 2",0.5000,GENRE_ONLY,true,true,71.382
"control","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,5,4,4935,"Howl's Moving Castle",0.5000,GENRE_ONLY,true,true,71.382
"control","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,5,5,673,"Harry Potter and the Prisoner of Azkaban",0.5000,GENRE_ONLY,false,true,71.382
"control","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,6,1,1124,"The Prestige",0.5000,GENRE_ONLY,true,true,72.059
"control","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,6,2,557,"Spider-Man",0.5000,GENRE_ONLY,true,true,72.059
"control","p005:warm_cerebral","p005","adventurous","warm_cerebral",true,6,3,10681,"WALL·E",0.5000,GENRE_ONLY,false,true,72.059
